wkt_geom,OBJECTID,Id,Komm,Ip,X_WERT,Y_WERT,Typ,Brgwl,Iz,Nbr,Rbr,Ski,Hz,Hbr,Qbr,Brkenn
Point (2536342.75999999977648258 5660194.37999999988824129),36463,0,,46894,2536342.76,5660194.38,M,xx0987654321,15,1,0.4,1,0,0,-0.112,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36464,0,,46894,2536342.76,5660194.38,M,xx0987654321,16,1,0.4,1,0,0,-0.084,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36465,0,,46894,2536342.76,5660194.38,M,xx0987654321,17,1,0.4,1,0,0,-0.062,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36466,0,,46894,2536342.76,5660194.38,M,xx0987654321,18,1,0.4,1,0,0,-0.018,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36467,0,,46894,2536342.76,5660194.38,M,xx0987654321,19,1,0.4,1,0,0,-0.025,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36468,0,,46894,2536342.76,5660194.38,M,xx0987654321,20,1,0.4,1,0,0,-0.046,WS0986
Point (2536342.75999999977648258 5660194.37999999988824129),36469,0,,46894,2536342.76,5660194.38,M,xx0987654321,21,0,0.4,1,0,0,0,WS0986
Point (2536247.41999999992549419 5660329.34999999962747097),36470,0,,46897,2536247.42,5660329.35,M,xx0987654321,13,1,0.4,1,0,0,-0.221,WS0462
Point (2536247.41999999992549419 5660329.34999999962747097),36471,0,,46897,2536247.42,5660329.35,M,xx0987654321,14,1,0.4,1,0,0,-0.08,WS0462
Point (2536247.41999999992549419 5660329.34999999962747097),36472,0,,46897,2536247.42,5660329.35,M,xx0987654321,15,1,0.4,1,0,0,-0.031,WS0462
Point (2536247.41999999992549419 5660329.34999999962747097),36473,0,,46897,2536247.42,5660329.35,M,xx0987654321,16,1,0.4,1,0,0,-0.012,WS0462
Point (2536247.41999999992549419 5660329.34999999962747097),36474,0,,46897,2536247.42,5660329.35,M,xx0987654321,17,0,0.4,1,0,0,0,WS0462
Point (2536245.77999999979510903 5660381.9599999999627471),36475,0,,46900,2536245.78,5660381.96,M,xx0987654321,13,1,0.4,1,0,0,-0.159,W 0602
Point (2536245.77999999979510903 5660381.9599999999627471),36476,0,,46900,2536245.78,5660381.96,M,xx0987654321,14,1,0.4,1,0,0,-0.177,W 0602
Point (2536245.77999999979510903 5660381.9599999999627471),36477,0,,46900,2536245.78,5660381.96,M,xx0987654321,15,1,0.4,1,0,0,-0.029,W 0602
Point (2536245.77999999979510903 5660381.9599999999627471),36478,0,,46900,2536245.78,5660381.96,M,xx0987654321,16,1,0.4,1,0,0,-0.007,W 0602
Point (2536245.77999999979510903 5660381.9599999999627471),36479,0,,46900,2536245.78,5660381.96,M,xx0987654321,17,0,0.4,1,0,0,0,W 0602
Point (2536512.47999999998137355 5660144.12999999988824129),36480,0,,46904,2536512.48,5660144.13,M,xx0987654321,4,1,0.4,1,0,0,-0.397,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36481,0,,46904,2536512.48,5660144.13,M,xx0987654321,5,1,0.4,1,0,0,-0.69,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36482,0,,46904,2536512.48,5660144.13,M,x10987654321,6,1,0.4,1,0,0,-0.533,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36483,0,,46904,2536512.48,5660144.13,M,x10987654321,7,1,0.4,1,0,0,-0.34,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36484,0,,46904,2536512.48,5660144.13,M,x10987654321,8,1,0.4,1,0,0,-0.247,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36485,0,,46904,2536512.48,5660144.13,M,x10987654321,9,1,0.4,1,0,0,-0.102,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36486,0,,46904,2536512.48,5660144.13,M,x10987654321,10,1,0.4,1,0,0,-0.045,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36487,0,,46904,2536512.48,5660144.13,M,x10987654321,11,1,0.4,1,0,0,-0.046,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36488,0,,46904,2536512.48,5660144.13,M,x10987654321,12,1,0.4,1,0,0,-0.045,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36489,0,,46904,2536512.48,5660144.13,M,x10987654321,13,1,0.4,1,0,0,-0.007,W 0159
Point (2536512.47999999998137355 5660144.12999999988824129),36490,0,,46904,2536512.48,5660144.13,M,x10987654321,14,0,0.4,1,0,0,0,W 0159
Point (2536639.83000000007450581 5660669.45000000018626451),36491,0,,46905,2536639.83,5660669.45,M,xx0987654321,11,1,0.3,1,0,0,-0.095,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36492,0,,46905,2536639.83,5660669.45,M,xx0987654321,12,1,0.3,1,0,0,-0.252,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36493,0,,46905,2536639.83,5660669.45,M,xx0987654321,13,1,0.3,1,0,0,-0.308,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36494,0,,46905,2536639.83,5660669.45,M,xx0987654321,14,1,0.3,1,0,0,-0.313,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36495,0,,46905,2536639.83,5660669.45,M,xx0987654321,15,2,0.3,1,0,0,-0.203,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36496,0,,46905,2536639.83,5660669.45,M,xx0987654321,16,2,0.3,1,0,0,-0.098,W 0443
Point (2536639.83000000007450581 5660669.45000000018626451),36497,0,,46905,2536639.83,5660669.45,M,xx0987654321,17,1,0.3,1,0,0,-0.066,WS1102
Point (2536639.83000000007450581 5660669.45000000018626451),36498,0,,46905,2536639.83,5660669.45,M,xx0987654321,18,1,0.3,1,0,0,-0.049,WS1102
Point (2536639.83000000007450581 5660669.45000000018626451),36499,0,,46905,2536639.83,5660669.45,M,xx0987654321,19,1,0.3,1,0,0,-0.042,WS1102
Point (2536639.83000000007450581 5660669.45000000018626451),36500,0,,46905,2536639.83,5660669.45,M,xx0987654321,20,1,0.3,1,0,0,-0.039,WS1102
Point (2536639.83000000007450581 5660669.45000000018626451),36501,0,,46905,2536639.83,5660669.45,M,xx0987654321,21,0,0.3,1,0,0,0,WS1102
Point (2536551.22999999998137355 5660626.11000000033527613),36502,0,,46906,2536551.23,5660626.11,M,xx0987654321,3,1,0.4,1,0,0,-0.003,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36503,0,,46906,2536551.23,5660626.11,M,xx0987654321,4,1,0.4,1,0,0,-1.371,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36504,0,,46906,2536551.23,5660626.11,M,xx0987654321,5,1,0.4,1,0,0,-1.372,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36505,0,,46906,2536551.23,5660626.11,M,xx0987654321,6,1,0.4,1,0,0,-1.242,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36506,0,,46906,2536551.23,5660626.11,M,xx0987654321,7,1,0.4,1,0,0,-0.789,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36507,0,,46906,2536551.23,5660626.11,M,xx0987654321,8,1,0.4,1,0,0,-0.527,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36508,0,,46906,2536551.23,5660626.11,M,xx0987654321,9,1,0.4,1,0,0,-0.184,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36509,0,,46906,2536551.23,5660626.11,M,xx0987654321,10,1,0.4,1,0,0,-0.09,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36510,0,,46906,2536551.23,5660626.11,M,xx0987654321,11,1,0.4,1,0,0,-0.04,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36511,0,,46906,2536551.23,5660626.11,M,xx0987654321,12,1,0.4,1,0,0,-0.031,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36512,0,,46906,2536551.23,5660626.11,M,xx0987654321,13,1,0.4,1,0,0,-0.016,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36513,0,,46906,2536551.23,5660626.11,M,xx0987654321,14,1,0.4,1,0,0,-0.01,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36514,0,,46906,2536551.23,5660626.11,M,xx0987654321,15,1,0.4,1,0,0,-0.008,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36515,0,,46906,2536551.23,5660626.11,M,xx0987654321,16,1,0.4,1,0,0,-0.002,WS0153
Point (2536551.22999999998137355 5660626.11000000033527613),36516,0,,46906,2536551.23,5660626.11,M,xx0987654321,17,0,0.4,1,0,0,0,WS0153
Point (2536763.64000000013038516 5660492.37000000011175871),36517,0,,46907,2536763.64,5660492.37,M,x10987654321,13,3,0.3,1,0,0,-0.21,W 0603
Point (2536763.64000000013038516 5660492.37000000011175871),36518,0,,46907,2536763.64,5660492.37,M,x10987654321,14,3,0.3,1,0,0,-0.263,W 0603
Point (2536763.64000000013038516 5660492.37000000011175871),36519,0,,46907,2536763.64,5660492.37,M,x10987654321,15,3,0.3,1,0,0,-0.174,W 0603
Point (2536763.64000000013038516 5660492.37000000011175871),36520,0,,46907,2536763.64,5660492.37,M,x10987654321,16,3,0.3,1,0,0,-0.074,W 0603
Point (2536763.64000000013038516 5660492.37000000011175871),36521,0,,46907,2536763.64,5660492.37,M,x10987654321,17,2,0.3,1,0,0,-0.027,WS0909
Point (2536763.64000000013038516 5660492.37000000011175871),36522,0,,46907,2536763.64,5660492.37,M,x10987654321,18,0,0.3,1,0,0,0,WS0910
Point (2536753.52999999979510903 5660598.57000000029802322),36523,0,,46908,2536753.53,5660598.57,M,x10987654321,13,1,0.3,1,0,0,-0.007,W 0607
Point (2536753.52999999979510903 5660598.57000000029802322),36524,0,,46908,2536753.53,5660598.57,M,x10987654321,14,1,0.3,1,0,0,-0.107,W 0607
Point (2536753.52999999979510903 5660598.57000000029802322),36525,0,,46908,2536753.53,5660598.57,M,x10987654321,15,1,0.3,1,0,0,-0.03,W 0607
Point (2536753.52999999979510903 5660598.57000000029802322),36526,0,,46908,2536753.53,5660598.57,M,x10987654321,16,1,0.3,1,0,0,-0.005,W 0607
Point (2536753.52999999979510903 5660598.57000000029802322),36527,0,,46908,2536753.53,5660598.57,M,x10987654321,17,0,0.3,1,0,0,0,W 0607
Point (2536860.2099999999627471 5660598.58999999985098839),36528,0,,46909,2536860.21,5660598.59,M,x10987654321,6,1,0.4,1,0,0,-0.181,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36529,0,,46909,2536860.21,5660598.59,M,x10987654321,7,1,0.4,1,0,0,-0.763,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36530,0,,46909,2536860.21,5660598.59,M,x10987654321,8,1,0.4,1,0,0,-0.936,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36531,0,,46909,2536860.21,5660598.59,M,x10987654321,9,1,0.4,1,0,0,-0.835,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36532,0,,46909,2536860.21,5660598.59,M,x10987654321,10,1,0.4,1,0,0,-0.659,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36533,0,,46909,2536860.21,5660598.59,M,x10987654321,11,1,0.4,1,0,0,-0.481,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36534,0,,46909,2536860.21,5660598.59,M,x10987654321,12,1,0.4,1,0,0,-0.149,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36535,0,,46909,2536860.21,5660598.59,M,x10987654321,13,2,0.4,1,0,0,-0.199,W 0606
Point (2536860.2099999999627471 5660598.58999999985098839),36536,0,,46909,2536860.21,5660598.59,M,x10987654321,14,2,0.4,1,0,0,-0.091,W 0606
Point (2536860.2099999999627471 5660598.58999999985098839),36537,0,,46909,2536860.21,5660598.59,M,x10987654321,15,4,0.3,1,0,0,-0.145,W 0606
Point (2536860.2099999999627471 5660598.58999999985098839),36538,0,,46909,2536860.21,5660598.59,M,x10987654321,16,3,0.3,1,0,0,-0.067,W 1101
Point (2536860.2099999999627471 5660598.58999999985098839),36539,0,,46909,2536860.21,5660598.59,M,x10987654321,17,1,0.4,1,0,0,-0.026,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36540,0,,46909,2536860.21,5660598.59,M,x10987654321,18,1,0.4,1,0,0,-0.002,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36541,0,,46909,2536860.21,5660598.59,M,x10987654321,19,1,0.4,1,0,0,-0.002,WS0249
Point (2536860.2099999999627471 5660598.58999999985098839),36542,0,,46909,2536860.21,5660598.59,M,x10987654321,20,0,0.4,1,0,0,0,WS0249
Point (2536864.83999999985098839 5660432.75),36543,0,,46910,2536864.84,5660432.75,M,x10987654321,13,1,0.3,1,0,0,-0.086,W 0605
Point (2536864.83999999985098839 5660432.75),36544,0,,46910,2536864.84,5660432.75,M,x10987654321,14,1,0.3,1,0,0,-0.167,W 0605
Point (2536864.83999999985098839 5660432.75),36545,0,,46910,2536864.84,5660432.75,M,x10987654321,15,2,0.3,1,0,0,-0.1,W 0605
Point (2536864.83999999985098839 5660432.75),36546,0,,46910,2536864.84,5660432.75,M,x10987654321,16,2,0.3,1,0,0,-0.057,W 0605
Point (2536864.83999999985098839 5660432.75),36547,0,,46910,2536864.84,5660432.75,M,x10987654321,17,2,0.3,1,0,0,-0.024,W 0605
Point (2536864.83999999985098839 5660432.75),36548,0,,46910,2536864.84,5660432.75,M,x10987654321,18,0,0.3,1,0,0,0,W 1100
Point (2536869.4599999999627471 5660331.04999999981373549),36549,0,,46911,2536869.46,5660331.05,M,x10987654321,13,2,0.3,1,0,0,-0.02,WS0911
Point (2536869.4599999999627471 5660331.04999999981373549),36550,0,,46911,2536869.46,5660331.05,M,x10987654321,14,2,0.3,1,0,0,-0.22,WS0911
Point (2536869.4599999999627471 5660331.04999999981373549),36551,0,,46911,2536869.46,5660331.05,M,x10987654321,15,2,0.3,1,0,0,-0.132,WS0911
Point (2536869.4599999999627471 5660331.04999999981373549),36552,0,,46911,2536869.46,5660331.05,M,x10987654321,16,2,0.3,1,0,0,-0.057,WS0911
Point (2536869.4599999999627471 5660331.04999999981373549),36553,0,,46911,2536869.46,5660331.05,M,x10987654321,17,1,0.3,1,0,0,-0.008,WS0911
Point (2536869.4599999999627471 5660331.04999999981373549),36554,0,,46911,2536869.46,5660331.05,M,x10987654321,18,0,0.3,1,0,0,0,WS0911
Point (2536800.66999999992549419 5660229.2900000000372529),36555,0,,46912,2536800.67,5660229.29,M,xx0987654321,7,1,0.4,1,0,0,-0.178,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36556,0,,46912,2536800.67,5660229.29,M,xx0987654321,8,1,0.4,1,0,0,-0.24,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36557,0,,46912,2536800.67,5660229.29,M,xx0987654321,9,1,0.4,1,0,0,-0.194,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36558,0,,46912,2536800.67,5660229.29,M,xx0987654321,10,1,0.4,1,0,0,-0.113,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36559,0,,46912,2536800.67,5660229.29,M,xx0987654321,11,1,0.4,1,0,0,-0.061,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36560,0,,46912,2536800.67,5660229.29,M,xx0987654321,12,1,0.4,1,0,0,-0.054,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36561,0,,46912,2536800.67,5660229.29,M,x10987654321,13,1,0.4,1,0,0,-0.02,W 0251
Point (2536800.66999999992549419 5660229.2900000000372529),36562,0,,46912,2536800.67,5660229.29,M,x10987654321,14,0,0.4,1,0,0,0,W 0251
Point (2536673.10999999986961484 5660216.88999999966472387),36563,0,,46913,2536673.11,5660216.89,M,x10987654321,4,1,0.4,1,0,0,-0.336,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36564,0,,46913,2536673.11,5660216.89,M,x10987654321,5,1,0.4,1,0,0,-0.68,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36565,0,,46913,2536673.11,5660216.89,M,x10987654321,6,2,0.4,1,0,0,-0.375,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36566,0,,46913,2536673.11,5660216.89,M,x10987654321,7,2,0.4,1,0,0,-0.402,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36567,0,,46913,2536673.11,5660216.89,M,x10987654321,8,2,0.4,1,0,0,-0.358,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36568,0,,46913,2536673.11,5660216.89,M,x10987654321,9,2,0.4,1,0,0,-0.174,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36569,0,,46913,2536673.11,5660216.89,M,x10987654321,10,2,0.4,1,0,0,-0.146,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36570,0,,46913,2536673.11,5660216.89,M,x10987654321,11,2,0.4,1,0,0,-0.108,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36571,0,,46913,2536673.11,5660216.89,M,x10987654321,12,2,0.4,1,0,0,-0.097,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36572,0,,46913,2536673.11,5660216.89,M,x10987654321,13,2,0.4,1,0,0,-0.047,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36573,0,,46913,2536673.11,5660216.89,M,x10987654321,14,2,0.4,1,0,0,-0.035,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36574,0,,46913,2536673.11,5660216.89,M,x10987654321,15,2,0.4,1,0,0,-0.023,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36575,0,,46913,2536673.11,5660216.89,M,x10987654321,16,2,0.4,1,0,0,-0.005,W 0158
Point (2536673.10999999986961484 5660216.88999999966472387),36576,0,,46913,2536673.11,5660216.89,M,x10987654321,17,0,0.4,1,0,0,0,WS0252
Point (2536128.95000000018626451 5660349),36577,0,,46914,2536128.95,5660349,M,x10987654321,14,1,0.4,1,0,0,-0.076,WS0984
Point (2536128.95000000018626451 5660349),36578,0,,46914,2536128.95,5660349,M,x10987654321,15,1,0.4,1,0,0,-0.039,WS0984
Point (2536128.95000000018626451 5660349),36579,0,,46914,2536128.95,5660349,M,x10987654321,16,1,0.4,1,0,0,-0.018,WS0984
Point (2536128.95000000018626451 5660349),36580,0,,46914,2536128.95,5660349,M,x10987654321,17,1,0.4,1,0,0,-0.009,WS0984
Point (2536128.95000000018626451 5660349),36581,0,,46914,2536128.95,5660349,M,x10987654321,18,1,0.4,1,0,0,-0.001,WS0984
Point (2536128.95000000018626451 5660349),36582,0,,46914,2536128.95,5660349,M,x10987654321,19,0,0.4,1,0,0,0,WS0984
Point (2536101.74000000022351742 5660263.62999999988824129),36583,0,,46918,2536101.74,5660263.63,M,x10987654321,13,1,0.4,1,0,0,-0.541,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36584,0,,46918,2536101.74,5660263.63,M,x10987654321,14,1,0.4,1,0,0,-0.168,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36585,0,,46918,2536101.74,5660263.63,M,x10987654321,15,1,0.4,1,0,0,-0.17,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36586,0,,46918,2536101.74,5660263.63,M,x10987654321,16,1,0.4,1,0,0,-0.052,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36587,0,,46918,2536101.74,5660263.63,M,x10987654321,17,1,0.4,1,0,0,-0.038,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36588,0,,46918,2536101.74,5660263.63,M,x10987654321,18,1,0.4,1,0,0,-0.05,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36589,0,,46918,2536101.74,5660263.63,M,x10987654321,19,1,0.4,1,0,0,-0.047,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36590,0,,46918,2536101.74,5660263.63,M,x10987654321,20,1,0.4,1,0,0,-0.031,WS0466
Point (2536101.74000000022351742 5660263.62999999988824129),36591,0,,46918,2536101.74,5660263.63,M,x10987654321,21,0,0.4,1,0,0,0,WS0466
Point (2536053.37999999988824129 5660372.37999999988824129),36592,0,,46919,2536053.38,5660372.38,M,x10987654321,13,1,0.4,1,0,0,-0.431,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36593,0,,46919,2536053.38,5660372.38,M,x10987654321,14,1,0.4,1,0,0,-0.277,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36594,0,,46919,2536053.38,5660372.38,M,x10987654321,15,1,0.4,1,0,0,-0.114,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36595,0,,46919,2536053.38,5660372.38,M,x10987654321,16,1,0.4,1,0,0,-0.085,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36596,0,,46919,2536053.38,5660372.38,M,x10987654321,17,1,0.4,1,0,0,-0.05,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36597,0,,46919,2536053.38,5660372.38,M,x10987654321,18,1,0.4,1,0,0,-0.044,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36598,0,,46919,2536053.38,5660372.38,M,x10987654321,19,1,0.4,1,0,0,-0.037,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36599,0,,46919,2536053.38,5660372.38,M,x10987654321,20,1,0.4,1,0,0,-0.03,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36600,0,,46919,2536053.38,5660372.38,M,x10987654321,21,1,0.4,1,0,0,-0.023,WS0459
Point (2536053.37999999988824129 5660372.37999999988824129),36601,0,,46919,2536053.38,5660372.38,M,x10987654321,22,0,0.4,1,0,0,0,WS0459
Point (2536179.91000000014901161 5660264.08000000007450581),36602,0,,46920,2536179.91,5660264.08,M,xx0987654321,13,1,0.4,1,0,0,-0.279,WS0601
Point (2536179.91000000014901161 5660264.08000000007450581),36603,0,,46920,2536179.91,5660264.08,M,xx0987654321,14,1,0.4,1,0,0,-0.163,WS0601
Point (2536179.91000000014901161 5660264.08000000007450581),36604,0,,46920,2536179.91,5660264.08,M,xx0987654321,15,1,0.4,1,0,0,-0.044,WS0601
Point (2536179.91000000014901161 5660264.08000000007450581),36605,0,,46920,2536179.91,5660264.08,M,xx0987654321,16,1,0.4,1,0,0,-0.025,WS0601
Point (2536179.91000000014901161 5660264.08000000007450581),36606,0,,46920,2536179.91,5660264.08,M,xx0987654321,17,1,0.4,1,0,0,-0.017,WS0601
